Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
230,213(60b95b84d966be77b6f18fb1611933a022381da11640be5a96ab001a7dafdf68),51.323819,-0.10296,359(9f37df0b46fa11d02866605e8dd591d48d2a94899f595ea0699a3a2aa51c0da2),51.312091,-0.099569,1325.2163886549781
231,359(9f37df0b46fa11d02866605e8dd591d48d2a94899f595ea0699a3a2aa51c0da2),51.312091,-0.099569,258(7829f542f11da0439d251a6bd50a9db6f7a651c6541c32e62bfded788d6faea3),51.336951,-0.117062,3019.7517456321148
232,258(7829f542f11da0439d251a6bd50a9db6f7a651c6541c32e62bfded788d6faea3),51.336951,-0.117062,499(d9f4771eb38621e60d4d89370ab09f64ac8678b55348c766c82e3830a40b559f),51.359052,-0.142168,3013.2501433934253
233,499(d9f4771eb38621e60d4d89370ab09f64ac8678b55348c766c82e3830a40b559f),51.359052,-0.142168,218(63b352c3d34fface98d271045d48d3b878c7a35aef15553114fd8804d47ead04),51.359704,-0.144756,193.76875886479735
234,218(63b352c3d34fface98d271045d48d3b878c7a35aef15553114fd8804d47ead04),51.359704,-0.144756,254(75621f45ed72e396250a72987a5ffc4f7a751dc1b47e554ffce741fcf0a3ff9d),51.364989,-0.192925,3395.581345741537
235,254(75621f45ed72e396250a72987a5ffc4f7a751dc1b47e554ffce741fcf0a3ff9d),51.364989,-0.192925,491(d74f6a885b550b9d362c0de40c253e78a8cb75e40a8ffa94bc6523f64aabd449),51.36049,-0.195055,521.6660754279249
236,491(d74f6a885b550b9d362c0de40c253e78a8cb75e40a8ffa94bc6523f64aabd449),51.36049,-0.195055,129(3abd400cb57e1f766ca08510f4b1382a959a2a6badec409e1d2dd5de163824ba),51.358411,-0.21842,1638.707055388008
237,129(3abd400cb57e1f766ca08510f4b1382a959a2a6badec409e1d2dd5de163824ba),51.358411,-0.21842,526(e395bb787437a25ecf1c874d2c4124dde5d85561035e0d32bae5dd367f3f76fa),51.369471,-0.196627,1949.7895853010243
238,526(e395bb787437a25ecf1c874d2c4124dde5d85561035e0d32bae5dd367f3f76fa),51.369471,-0.196627,219(63c10dc1395dbcfbf7f56801f33b697c689a75c6b5911092f6909a6e88e04f3f),51.387306,-0.188065,2070.279601300868
239,219(63c10dc1395dbcfbf7f56801f33b697c689a75c6b5911092f6909a6e88e04f3f),51.387306,-0.188065,26(cc14d7da5e2284e4e740cb74a28a9f9272a45aa8a322cafe2d3b4864d2c4459),51.400562,-0.180597,1562.4165768823595
240,26(cc14d7da5e2284e4e740cb74a28a9f9272a45aa8a322cafe2d3b4864d2c4459),51.400562,-0.180597,18(9f1ad1fd73bbe58f8ec0f206010c282b58795f3817f68e547639e09910e2d42),51.404326,-0.173402,651.3687478647886
241,18(9f1ad1fd73bbe58f8ec0f206010c282b58795f3817f68e547639e09910e2d42),51.404326,-0.173402,212(5fcc48e873d3595283c9eae427d2aa10b49b77e035c8e1c13c7de9ad5eeff988),51.405141,-0.165692,542.4285309005872
242,212(5fcc48e873d3595283c9eae427d2aa10b49b77e035c8e1c13c7de9ad5eeff988),51.405141,-0.165692,201(59551a4ca990582da9e61ac7e93acf2d0e457be7c1fb59998b92b37c2f195f4d),51.407393,-0.18093,1086.2079749450684
243,201(59551a4ca990582da9e61ac7e93acf2d0e457be7c1fb59998b92b37c2f195f4d),51.407393,-0.18093,411(b42a6e75a28819c75a13cc3c6237d1922891b794cf7e10c5a6b39f239aca517b),51.403237,-0.193287,973.7750820402207
244,411(b42a6e75a28819c75a13cc3c6237d1922891b794cf7e10c5a6b39f239aca517b),51.403237,-0.193287,189(52de235a4f03c076e38ee89642429ec4fac20fa73e04045eecf3e7a14e60598c),51.393796,-0.204951,1325.4586795710416
245,189(52de235a4f03c076e38ee89642429ec4fac20fa73e04045eecf3e7a14e60598c),51.393796,-0.204951,87(28467f01b0610f6c103d0a69a82c2e960e4f0b9be1e64c9e3f9a4241470ba3e8),51.408918,-0.215178,1825.0274753000551
246,87(28467f01b0610f6c103d0a69a82c2e960e4f0b9be1e64c9e3f9a4241470ba3e8),51.408918,-0.215178,323(92bc65a1ca83e1d71c0d5c7907b2e015781049dc330f12febe368d14274b465f),51.400022,-0.255044,2936.922150518888
247,323(92bc65a1ca83e1d71c0d5c7907b2e015781049dc330f12febe368d14274b465f),51.400022,-0.255044,439(bf2d75e105c7ab5c4f148dda85e6b9691c5655ee78b35784e10e4816f6919884),51.367196,-0.298226,4722.643495561786
248,439(bf2d75e105c7ab5c4f148dda85e6b9691c5655ee78b35784e10e4816f6919884),51.367196,-0.298226,394(ae3dc4fb0f6653c3cbfb64a6c3a35df08f27c7262581f5704abbfd5d8e4e6000),51.375174,-0.303965,972.4581197026747
249,394(ae3dc4fb0f6653c3cbfb64a6c3a35df08f27c7262581f5704abbfd5d8e4e6000),51.375174,-0.303965,479(d258500c48e459d7499118c95c94c5db76a44b98fb935cff79c668f5143b61cf),51.393407,-0.296205,2097.7170608571287
250,479(d258500c48e459d7499118c95c94c5db76a44b98fb935cff79c668f5143b61cf),51.393407,-0.296205,448(c16597233e45ed66d49a3984891ce88ee8df304870033cec8db5ad35f9fe71b5),51.392837,-0.295363,86.19794849427655
251,448(c16597233e45ed66d49a3984891ce88ee8df304870033cec8db5ad35f9fe71b5),51.392837,-0.295363,57(1c3d9a3dc2e67c0929f6f1959c98141c57c1d5f95fffcd3987bd2c824767713f),51.40768,-0.297572,1657.5651525676735
252,57(1c3d9a3dc2e67c0929f6f1959c98141c57c1d5f95fffcd3987bd2c824767713f),51.40768,-0.297572,381(a86d5d7080f9c743a8380a683f3c9a925f50271dc458aae5cea9a2082de3849e),51.411621,-0.299856,465.97283201238787
253,381(a86d5d7080f9c743a8380a683f3c9a925f50271dc458aae5cea9a2082de3849e),51.411621,-0.299856,551(eeb5d75140c6e80ccd36ee05777f8e54472a71cc505003d4393a6b1517e814da),51.429261,-0.311227,2114.023979347429
254,551(eeb5d75140c6e80ccd36ee05777f8e54472a71cc505003d4393a6b1517e814da),51.429261,-0.311227,461(c5f31575455be8c32f56bf3a1b8c726cbfdf92aec28d4b95732f990112e41072),51.443194,-0.337248,2377.7335976039844
255,461(c5f31575455be8c32f56bf3a1b8c726cbfdf92aec28d4b95732f990112e41072),51.443194,-0.337248,128(3a935f5c2c34690d392fc88b67e77d32e28b8ef35cd236628891ef873af5fe9b),51.428772,-0.324134,1843.3779806911257
256,128(3a935f5c2c34690d392fc88b67e77d32e28b8ef35cd236628891ef873af5fe9b),51.428772,-0.324134,538(e9276fe211edb41e03674120dfb568b42a2e58696d851e36158dfadd45bb50ca),51.423432,-0.359871,2547.8963056085277
257,538(e9276fe211edb41e03674120dfb568b42a2e58696d851e36158dfadd45bb50ca),51.423432,-0.359871,462(c74de226140614bc8b082f67c396c113c2b288f225b7dbf05053b1989057a64e),51.43917,-0.361192,1752.380288655264
258,462(c74de226140614bc8b082f67c396c113c2b288f225b7dbf05053b1989057a64e),51.43917,-0.361192,283(8156c151089788523424065550555be365ef7f2b199b766d43b8464283a6389b),51.442223,-0.366033,477.31248701664003
259,283(8156c151089788523424065550555be365ef7f2b199b766d43b8464283a6389b),51.442223,-0.366033,331(95930842d92c2f56d268f6b9a6880023eb334704f14a3a24ffed6d102f7ab447),51.447195,-0.416454,3537.8625523771784
260,331(95930842d92c2f56d268f6b9a6880023eb334704f14a3a24ffed6d102f7ab447),51.447195,-0.416454,101(2ca83f3f3f1dc35fd9938d5acaf5e07fdf9ffb58b595491b4d4f9eea06815f40),51.459853,-0.44738,2563.799584924394
261,101(2ca83f3f3f1dc35fd9938d5acaf5e07fdf9ffb58b595491b4d4f9eea06815f40),51.459853,-0.44738,303(88ad88645e28e465233a9f1d507295b26be519f7d2930ab31a1ba1d1bfb1c795),51.470361,-0.458471,1398.4085498722754
262,303(88ad88645e28e465233a9f1d507295b26be519f7d2930ab31a1ba1d1bfb1c795),51.470361,-0.458471,581(fd5efda28344257917aea9985e37863ca826c441669385991142d5e183b5099b),51.49506,-0.476135,3006.47418863956
263,581(fd5efda28344257917aea9985e37863ca826c441669385991142d5e183b5099b),51.49506,-0.476135,505(da6f85f54c5132983256096b9f138fa9fcaa5fe76c1744156e86c7e752c1d259),51.497865,-0.437115,2719.14006296085
264,505(da6f85f54c5132983256096b9f138fa9fcaa5fe76c1744156e86c7e752c1d259),51.497865,-0.437115,3(1d2872ccd061abc7b350b54a55a3be5309f19382ccac26d2f4a55e53e3fdde0),51.500839,-0.418139,1354.5339449589908
265,3(1d2872ccd061abc7b350b54a55a3be5309f19382ccac26d2f4a55e53e3fdde0),51.500839,-0.418139,127(3a5fa95dcb20b95388974bc2f2ed3baa4aaaee45592aca31d62402036fd4709f),51.504444,-0.418792,403.39781189822656
266,127(3a5fa95dcb20b95388974bc2f2ed3baa4aaaee45592aca31d62402036fd4709f),51.504444,-0.418792,279(7fa7f9eea072030ea8c42f29eabb2c308b2e7c91a6f6cddaa19fb2959c3fe864),51.497717,-0.416058,771.576159701396
267,279(7fa7f9eea072030ea8c42f29eabb2c308b2e7c91a6f6cddaa19fb2959c3fe864),51.497717,-0.416058,489(d5a5aba27fbcfa38cccd1fd86250c58f795bfe88ac320472ab423b0d5e754e6b),51.510221,-0.384742,2575.131191192848
268,489(d5a5aba27fbcfa38cccd1fd86250c58f795bfe88ac320472ab423b0d5e754e6b),51.510221,-0.384742,332(9595fd75eb6201b71f06592fe3b7eff8158c36e4718ac7f60cd91a54af6f4456),51.507422,-0.38657,335.96411833317006
269,332(9595fd75eb6201b71f06592fe3b7eff8158c36e4718ac7f60cd91a54af6f4456),51.507422,-0.38657,443(c06a61a85fe6312d6d24decf6458ad11a86fc61e7dc77829a43a4028cc199bdc),51.483613,-0.373023,2808.6381907371397
270,443(c06a61a85fe6312d6d24decf6458ad11a86fc61e7dc77829a43a4028cc199bdc),51.483613,-0.373023,123(378b06a7b27a520b135ad6bd61b483b2dd69e8860616864df695ed7c998ec311),51.473328,-0.385556,1435.7050744555063
271,123(378b06a7b27a520b135ad6bd61b483b2dd69e8860616864df695ed7c998ec311),51.473328,-0.385556,243(70316c1193e2d1936b118e14c007de361a230c378e2971401208bcbda8bc59bd),51.46912,-0.364328,1542.9961131660198
272,243(70316c1193e2d1936b118e14c007de361a230c378e2971401208bcbda8bc59bd),51.46912,-0.364328,495(d89f62ab34f98959497dafd00a524cda9651d25de0a1ebef7931bf93eb44521a),51.470774,-0.366079,220.30725004168193
273,495(d89f62ab34f98959497dafd00a524cda9651d25de0a1ebef7931bf93eb44521a),51.470774,-0.366079,576(f97be9d5c71f849e618eefc6ea3120f3950271c32c1048673531cdb06b75da55),51.46912,-0.364328,220.30725004168193
274,576(f97be9d5c71f849e618eefc6ea3120f3950271c32c1048673531cdb06b75da55),51.46912,-0.364328,444(c0adba802b05c4b807c1c502473c4e28170ca3cd0c3c5ed0911c8e6a57b6616d),51.454398,-0.319555,3507.2808142866897
275,444(c0adba802b05c4b807c1c502473c4e28170ca3cd0c3c5ed0911c8e6a57b6616d),51.454398,-0.319555,520(e137062ba67a97fc7739b7a867259b75132668c5403327f661ee0fd8cd348feb),51.473944,-0.324351,2198.6637310472797
276,520(e137062ba67a97fc7739b7a867259b75132668c5403327f661ee0fd8cd348feb),51.473944,-0.324351,16(916917fa5d47e29573aa230f3b7d255de462bb01d3dda7691b43d724d026d4a),51.488386,-0.286444,3077.2707263754683
277,16(916917fa5d47e29573aa230f3b7d255de462bb01d3dda7691b43d724d026d4a),51.488386,-0.286444,198(58afcbec01314900e7e7ecc4ce10190fac95ed6f08043947c9ffc5f88cf09a87),51.46613,-0.276595,2567.033109809995
278,198(58afcbec01314900e7e7ecc4ce10190fac95ed6f08043947c9ffc5f88cf09a87),51.46613,-0.276595,20(a72b315ae3e85f883c28ccf512f6f96ab5ce5b940dd531edab96291d5d31a00),51.480916,-0.23688,3204.59671457631
279,20(a72b315ae3e85f883c28ccf512f6f96ab5ce5b940dd531edab96291d5d31a00),51.480916,-0.23688,154(4352ddfca8d8c26a1d9a9073fdc838cc032146395daeebc7b9df14934045f5b4),51.489693,-0.220797,1480.7664921293187
280,154(4352ddfca8d8c26a1d9a9073fdc838cc032146395daeebc7b9df14934045f5b4),51.489693,-0.220797,442(c00d8b85448b76558c87f67dbd5db94a2294645258243686981387f25d63f894),51.490054,-0.204348,1139.5676825486037
281,442(c00d8b85448b76558c87f67dbd5db94a2294645258243686981387f25d63f894),51.490054,-0.204348,27(ccf4e1c29f5674a34accf86c213c362faa8be55e49ec6eb6b9bddeb62a7ac7b),51.485038,-0.203292,562.5258328972642
282,27(ccf4e1c29f5674a34accf86c213c362faa8be55e49ec6eb6b9bddeb62a7ac7b),51.485038,-0.203292,337(960a2c53a0b8028730c29ae64b8e2e7543581c35b08f2305c4bba7c228eaa7ba),51.489064,-0.191437,934.9814848391289
283,337(960a2c53a0b8028730c29ae64b8e2e7543581c35b08f2305c4bba7c228eaa7ba),51.489064,-0.191437,148(412a0e25c1392968916d63d8ee40325e5f092fa41aa009b6d8bdc4c8f1ee924d),51.487984,-0.194289,231.11630375661045
284,148(412a0e25c1392968916d63d8ee40325e5f092fa41aa009b6d8bdc4c8f1ee924d),51.487984,-0.194289,357(9ec8c42e24147e0ee45c89c4837635d45c291e0f279ac798970b1458dfe4b986),51.490506,-0.185834,649.1015734197609
285,357(9ec8c42e24147e0ee45c89c4837635d45c291e0f279ac798970b1458dfe4b986),51.490506,-0.185834,297(873882f9dcb6b822dfc1a75651778a0501f6d10adaa9aa1079b7e171ab7a38d8),51.492965,-0.176243,718.1068946292924
286,297(873882f9dcb6b822dfc1a75651778a0501f6d10adaa9aa1079b7e171ab7a38d8),51.492965,-0.176243,559(f091838d27c440aaa84c26a74476f8bd0e511a7d303c2a70b70f303db2d90125),51.496827,-0.16782,724.1758872450647
287,559(f091838d27c440aaa84c26a74476f8bd0e511a7d303c2a70b70f303db2d90125),51.496827,-0.16782,82(25e0e76ed4d71ff3545e9a5786cf719565d83d783cba30a4a1784d102b161a04),51.497252,-0.167975,48.460642860191804
288,82(25e0e76ed4d71ff3545e9a5786cf719565d83d783cba30a4a1784d102b161a04),51.497252,-0.167975,234(6abe7193005979bfce2f13f60f339f81c62a9d846e2c41c3abf0187e984486aa),51.497988,-0.167888,82.06076191839142
289,234(6abe7193005979bfce2f13f60f339f81c62a9d846e2c41c3abf0187e984486aa),51.497988,-0.167888,41(12620ce39b53c7df6d92bbbac391695eceed3ca511e6dd8ed3a3c4e6c9869f18),51.499842,-0.163434,370.88863148133527
290,41(12620ce39b53c7df6d92bbbac391695eceed3ca511e6dd8ed3a3c4e6c9869f18),51.499842,-0.163434,474(d04353002b697404173a6606d9ef45b8e3013463f0a54e966a4e2f332e7394fd),51.500987,-0.16189,166.22959984396098
291,474(d04353002b697404173a6606d9ef45b8e3013463f0a54e966a4e2f332e7394fd),51.500987,-0.16189,296(86d09d748a8339521b7ddcb2f0d3d0064e272d7cf4364690d6c6810740399d29),51.50835,-0.170369,1007.3335460016659
292,296(86d09d748a8339521b7ddcb2f0d3d0064e272d7cf4364690d6c6810740399d29),51.50835,-0.170369,25(cb2b0acbe47756621ce929e109ef6812c14d1732638122874a7f3d613cca409),51.515434,-0.175432,862.1132939139954
293,25(cb2b0acbe47756621ce929e109ef6812c14d1732638122874a7f3d613cca409),51.515434,-0.175432,205(5add03eb74bd4e84028c57d163594a49597349639468c7135d88f76e73d116db),51.513647,-0.18196,493.498865486569
294,205(5add03eb74bd4e84028c57d163594a49597349639468c7135d88f76e73d116db),51.513647,-0.18196,468(ca72443eb621c40c5a3e13baa42bafff200c40584e15aff573332c9576067e12),51.515267,-0.181478,183.19761933999456
295,468(ca72443eb621c40c5a3e13baa42bafff200c40584e15aff573332c9576067e12),51.515267,-0.181478,93(2a98a3b14e712d60ae9bf77e3f1ee298a9f35a7f7de4bf54d547600c6623f884),51.517255,-0.20077,1353.103723326378
296,93(2a98a3b14e712d60ae9bf77e3f1ee298a9f35a7f7de4bf54d547600c6623f884),51.517255,-0.20077,433(bbe3107aa79f96386798f3dca5867d093e36b53bc69e94bbf700af024215f5cc),51.51525,-0.206081,429.83742094290324
297,433(bbe3107aa79f96386798f3dca5867d093e36b53bc69e94bbf700af024215f5cc),51.51525,-0.206081,206(5b678d439bf693dbd2cb9781269384c21c85fccb36423657413980612103f4fb),51.505474,-0.192517,1436.24646403985
298,206(5b678d439bf693dbd2cb9781269384c21c85fccb36423657413980612103f4fb),51.505474,-0.192517,291(85591f18a81926c5b05d991b9f78fab15da92eb40a2ae8414dab923ac18d24e7),51.501376,-0.189797,493.03677669152984
299,291(85591f18a81926c5b05d991b9f78fab15da92eb40a2ae8414dab923ac18d24e7),51.501376,-0.189797,441(bf80906b15bad61b5d8487e03f6c0752d6b9225931b03c21e7e9459682f7d2d7),51.50062,-0.193474,268.04124406576796
300,441(bf80906b15bad61b5d8487e03f6c0752d6b9225931b03c21e7e9459682f7d2d7),51.50062,-0.193474,390(acbd013889a0c8d3ee30aff285ec4026f93f87bf82af6664595a7fedf4c95ba0),51.503176,-0.219826,1846.0317902975773
301,390(acbd013889a0c8d3ee30aff285ec4026f93f87bf82af6664595a7fedf4c95ba0),51.503176,-0.219826,388(abb6a7eeaf20a84d2ae8fe50892b4a82f61b0debc5a99ae7b40b12d9b93e269e),51.504937,-0.233993,999.919685271749
302,388(abb6a7eeaf20a84d2ae8fe50892b4a82f61b0debc5a99ae7b40b12d9b93e269e),51.504937,-0.233993,216(62c8e447dfb13ce08c0fb69b36462696fb4b5b4aa4962c4214fd6b491451a5df),51.507942,-0.23052,411.61531292631173
303,216(62c8e447dfb13ce08c0fb69b36462696fb4b5b4aa4962c4214fd6b491451a5df),51.507942,-0.23052,37(10b7c861c676b9e8e68fecbd86020056ed1fffce5f25cbbe3201cafa197d102d),51.509398,-0.250869,1417.5749048128996
304,37(10b7c861c676b9e8e68fecbd86020056ed1fffce5f25cbbe3201cafa197d102d),51.509398,-0.250869,469(ca775bf72aa528408ac8a6bb7050514bb669e346fd88f1f12e865496d5f4fa0b),51.51742,-0.234721,1429.8089208985734
305,469(ca775bf72aa528408ac8a6bb7050514bb669e346fd88f1f12e865496d5f4fa0b),51.51742,-0.234721,378(a728aacdd97b99bb4f2f7391476ab99ad5f3d388038ac944c7adb14ab512cc86),51.514824,-0.241494,550.4289801208427
306,378(a728aacdd97b99bb4f2f7391476ab99ad5f3d388038ac944c7adb14ab512cc86),51.514824,-0.241494,284(8176c92b9ed73e5a43d70f34176e90da243f65fd30b3ed700bece311df003c99),51.527028,-0.251808,1533.2166438943082
307,284(8176c92b9ed73e5a43d70f34176e90da243f65fd30b3ed700bece311df003c99),51.527028,-0.251808,69(220a436069e17fd8bd507b1336d1b93ee59c1b8fb29c7dc6ee6b3dbd2980868c),51.527366,-0.25759,401.7557017934121
308,69(220a436069e17fd8bd507b1336d1b93ee59c1b8fb29c7dc6ee6b3dbd2980868c),51.527366,-0.25759,316(9020f905eafe6132d5157e0e3f50971a675365603e050213920d08d51f84cf86),51.514506,-0.268458,1615.6182494209088
309,316(9020f905eafe6132d5157e0e3f50971a675365603e050213920d08d51f84cf86),51.514506,-0.268458,333(95c04a9e2620d626734b6c21008226f44121b5f1df40387ca6cb043ddb1bc3a7),51.508399,-0.272681,739.2830655259352
310,333(95c04a9e2620d626734b6c21008226f44121b5f1df40387ca6cb043ddb1bc3a7),51.508399,-0.272681,412(b43052ed2f38caddd4fa7991935832ec8d2f604040b2f7311257550db68f5094),51.504266,-0.279652,666.3178748820949
311,412(b43052ed2f38caddd4fa7991935832ec8d2f604040b2f7311257550db68f5094),51.504266,-0.279652,277(7f25aba14114f843525b2b22fb5d92fb6bb5017b5a1dd2b0617bee2396c7b357),51.500377,-0.297794,1328.1073563199398
312,277(7f25aba14114f843525b2b22fb5d92fb6bb5017b5a1dd2b0617bee2396c7b357),51.500377,-0.297794,259(782dc5dad454e1e974b3eb63feba580c69d4046b76bccef7b0f2a5155d60f199),51.510896,-0.31948,1902.8642420777483
313,259(782dc5dad454e1e974b3eb63feba580c69d4046b76bccef7b0f2a5155d60f199),51.510896,-0.31948,14(8f29dc31e94d60f43eebd7006466d1b9cceac90ef434beb939673daf8397f15),51.516965,-0.316302,709.770754091457
314,14(8f29dc31e94d60f43eebd7006466d1b9cceac90ef434beb939673daf8397f15),51.516965,-0.316302,320(91dcbb437c81725235dea3d5294b3846a133a50564e3ae9d635990ae8804afb3),51.509932,-0.325683,1016.3626372064276
315,320(91dcbb437c81725235dea3d5294b3846a133a50564e3ae9d635990ae8804afb3),51.509932,-0.325683,328(93c29b2d574249d6fa21e84090272ff4360978d7d67dd63c0bb8ff3b23fd0993),51.506716,-0.351075,1793.3408356478112
316,328(93c29b2d574249d6fa21e84090272ff4360978d7d67dd63c0bb8ff3b23fd0993),51.506716,-0.351075,370(a387d8cee056ade1f45467aed1d76a0061485cf6e78c0a639f9be0baa78b8962),51.507893,-0.346076,369.90428911648837
317,370(a387d8cee056ade1f45467aed1d76a0061485cf6e78c0a639f9be0baa78b8962),51.507893,-0.346076,384(a97ee56036894191f0e648e7c53723cc1f75cc0d1b1d82bec7e053f94d6af279),51.531479,-0.349878,2635.803677558815
318,384(a97ee56036894191f0e648e7c53723cc1f75cc0d1b1d82bec7e053f94d6af279),51.531479,-0.349878,209(5e48a1ccd9fa83f12eba59ffb4d4d357003aeecb553ecbdf0ea582887bb9fe9a),51.534988,-0.34666,449.20889940931545
319,209(5e48a1ccd9fa83f12eba59ffb4d4d357003aeecb553ecbdf0ea582887bb9fe9a),51.534988,-0.34666,242(6fd853919aef3af5c63d4aa358464011fc9f3b03908c6260ab45d8881154ee9a),51.524856,-0.385089,2887.211189152129
320,242(6fd853919aef3af5c63d4aa358464011fc9f3b03908c6260ab45d8881154ee9a),51.524856,-0.385089,367(a2e1b13d32723ddd82a3ca66f41cc9e98acef26fe8005e70434700e1323cd848),51.518214,-0.397791,1147.9528123622222
321,367(a2e1b13d32723ddd82a3ca66f41cc9e98acef26fe8005e70434700e1323cd848),51.518214,-0.397791,163(4a765412591c2b83e7b89f6d0434e30ac89da321f0e3cb59c1aa3280b25f00de),51.527333,-0.415751,1603.7984718136156
322,163(4a765412591c2b83e7b89f6d0434e30ac89da321f0e3cb59c1aa3280b25f00de),51.527333,-0.415751,480(d2ab7fc25a8dec0ed5cc7239a2b11898c05a9f8da02522496ede49fe34f55f0d),51.52274,-0.417193,520.3704947566073
323,480(d2ab7fc25a8dec0ed5cc7239a2b11898c05a9f8da02522496ede49fe34f55f0d),51.52274,-0.417193,304(88b0e96287b468220538c34fc89b7a77543f574849ac952e91a45fb9cb9bf103),51.523934,-0.423047,426.21517954717643
324,304(88b0e96287b468220538c34fc89b7a77543f574849ac952e91a45fb9cb9bf103),51.523934,-0.423047,197(57bee0d891a4078ddc8a2eeaf48954d703535008f661430c89812302ee2bad43),51.521135,-0.434272,836.6592165318234
325,197(57bee0d891a4078ddc8a2eeaf48954d703535008f661430c89812302ee2bad43),51.521135,-0.434272,350(9c1906beceb3aab2ed5f2b1d678bd48c61ca0db745d2d30ff58076c395715e84),51.535191,-0.45474,2108.953685950829
326,350(9c1906beceb3aab2ed5f2b1d678bd48c61ca0db745d2d30ff58076c395715e84),51.535191,-0.45474,64(1f5650564ae496751a64d1e1a7398e4a4855fa6a4dd852a45fdf9b29192d0c60),51.536406,-0.461014,454.4924464823494
327,64(1f5650564ae496751a64d1e1a7398e4a4855fa6a4dd852a45fdf9b29192d0c60),51.536406,-0.461014,416(b625981d8a6b51dbbb500e6278301aec2834adc1c4eec4e63013c5b72b736116),51.525812,-0.487838,2197.8557837658395
328,416(b625981d8a6b51dbbb500e6278301aec2834adc1c4eec4e63013c5b72b736116),51.525812,-0.487838,256(77b99291c8e00fd78bdbd294f7439f3e5689ce244b12440be4dc17602c10ee10),51.546064,-0.483806,2269.1219432362113
329,256(77b99291c8e00fd78bdbd294f7439f3e5689ce244b12440be4dc17602c10ee10),51.546064,-0.483806,145(4109ca93b02dfda5d5b08f32f4a201362df9dc8f0351d8c8faaf6cbe20227e0c),51.546608,-0.480687,224.00113010922604
330,145(4109ca93b02dfda5d5b08f32f4a201362df9dc8f0351d8c8faaf6cbe20227e0c),51.546608,-0.480687,184(4fe9e53620acf3e434551b3847f81a501650a792e0f2c153da406efa63e292c6),51.543677,-0.477901,378.596915337416
331,184(4fe9e53620acf3e434551b3847f81a501650a792e0f2c153da406efa63e292c6),51.543677,-0.477901,132(3b8ae8a86ac9397540e75954d5ce179e8463efcb6132e543e8966d5e12112325),51.551486,-0.452096,1984.4277165512374
332,132(3b8ae8a86ac9397540e75954d5ce179e8463efcb6132e543e8966d5e12112325),51.551486,-0.452096,231(6928c04808bcce8fec108c37626930d0291bf9277316df6c3f1015091c5e53f8),51.563817,-0.443468,1495.2672409171944
333,231(6928c04808bcce8fec108c37626930d0291bf9277316df6c3f1015091c5e53f8),51.563817,-0.443468,389(ac1d3dbe3caf6ab362eb7430c4f0a02121f1acecd3f6a7b1a7fa616b688e280f),51.588228,-0.436794,2753.2828767722067
334,389(ac1d3dbe3caf6ab362eb7430c4f0a02121f1acecd3f6a7b1a7fa616b688e280f),51.588228,-0.436794,251(74d3d9bae86b1ed45c3932af1b7df8b2126ed973a94754b4c9776ae4de0a8c25),51.594505,-0.419132,1405.6508477561047
335,251(74d3d9bae86b1ed45c3932af1b7df8b2126ed973a94754b4c9776ae4de0a8c25),51.594505,-0.419132,274(7d40b299d417d7139523af82472864f462254a7a4328dea205ac3bc36f80ad97),51.588571,-0.39731,1645.5735788732707
336,274(7d40b299d417d7139523af82472864f462254a7a4328dea205ac3bc36f80ad97),51.588571,-0.39731,203(5a7cf2850b7d8a84e5cf7882efa309e8d8b1c8c8b4f06416cdbff37df6b23239),51.579181,-0.399098,1051.4033656055683
337,203(5a7cf2850b7d8a84e5cf7882efa309e8d8b1c8c8b4f06416cdbff37df6b23239),51.579181,-0.399098,224(672aa40db4cacd4044eb547df86a451e4a19f3310018b3381bae71776dabbb28),51.566119,-0.417289,1920.9508770895193
338,224(672aa40db4cacd4044eb547df86a451e4a19f3310018b3381bae71776dabbb28),51.566119,-0.417289,17(9571c97f43ea9b59e63be2a0f5d03f8d382bbda7a98a0a4e341b06fd0986e93),51.568875,-0.412302,461.2216996726935
339,17(9571c97f43ea9b59e63be2a0f5d03f8d382bbda7a98a0a4e341b06fd0986e93),51.568875,-0.412302,12(8028e68510231d179b919f2d5c46ee5c59cf0e0916e342c523a3da6882b4b46),51.568804,-0.395826,1138.780347981684
340,12(8028e68510231d179b919f2d5c46ee5c59cf0e0916e342c523a3da6882b4b46),51.568804,-0.395826,208(5d183a2e0a2bf2c34056cac523addec84120e732cf4a7d3f65330bad5d7a7ebe),51.556292,-0.361011,2779.8141651817314
341,208(5d183a2e0a2bf2c34056cac523addec84120e732cf4a7d3f65330bad5d7a7ebe),51.556292,-0.361011,268(7b4207c0360cb7c35126dc688791d8736c8389c6b6ba0ae7a2e7fbe25f596939),51.570924,-0.363082,1633.2899417180643
342,268(7b4207c0360cb7c35126dc688791d8736c8389c6b6ba0ae7a2e7fbe25f596939),51.570924,-0.363082,245(709744fa5a25189b26a4f30469a07238b43e6f32baae7b9b78e88d5d127bebb5),51.57771,-0.344943,1463.1269891311238
343,245(709744fa5a25189b26a4f30469a07238b43e6f32baae7b9b78e88d5d127bebb5),51.57771,-0.344943,570(f8206ba1d4ce4ab5ab8127dc6144b905676c8ff777093ae27223f97304c9b30d),51.581095,-0.335683,742.3605916306186
