Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
172,456(846ba),51.497367,-0.098947,301(4ab5a),51.497784,-0.094708,297.0820480621511
173,301(4ab5a),51.497784,-0.094708,135(8a2d7),51.496888,-0.094356,102.5671457834401
174,135(8a2d7),51.496888,-0.094356,579(af3c2),51.493347,-0.093957,394.70891949662047
175,579(af3c2),51.493347,-0.093957,159(5db1a),51.488202,-0.097211,614.8586319707669
176,159(5db1a),51.488202,-0.097211,97(7fe42),51.48753,-0.097339,75.24673178036318
177,97(7fe42),51.48753,-0.097339,34(573ab),51.47953,-0.110317,1264.4840292256351
178,34(573ab),51.47953,-0.110317,519(10c55),51.483491,-0.103398,650.8120763291422
179,519(10c55),51.483491,-0.103398,373(12ddb),51.487289,-0.110774,662.723038851765
180,373(12ddb),51.487289,-0.110774,532(73b8a),51.487966,-0.110415,79.27665360767745
181,532(73b8a),51.487966,-0.110415,407(29946),51.485535,-0.124227,993.8196236259514
182,407(29946),51.485535,-0.124227,419(810b6),51.488618,-0.122473,363.69054893767014
183,419(810b6),51.488618,-0.122473,533(2cc42),51.489205,-0.114195,576.8511152463378
184,533(2cc42),51.489205,-0.114195,545(7fc2d),51.490825,-0.111492,259.7532399780288
185,545(7fc2d),51.490825,-0.111492,485(7fa41),51.501201,-0.111971,1154.2349695488829
186,485(7fa41),51.501201,-0.111971,289(8e3a4),51.495541,-0.116432,701.0404958621498
187,289(8e3a4),51.495541,-0.116432,103(49fc4),51.490825,-0.111492,626.0627633101841
188,103(49fc4),51.490825,-0.111492,51(98adb),51.462029,-0.137787,3683.610644935318
189,51(98adb),51.462029,-0.137787,516(5291f),51.51335,-0.159461,5900.65671618313
190,516(5291f),51.51335,-0.159461,481(a4cdd),51.514052,-0.154345,362.52889775422295
191,481(a4cdd),51.514052,-0.154345,492(1f4d0),51.517684,-0.151474,450.0775190237132
192,492(1f4d0),51.517684,-0.151474,431(3b420),51.512336,-0.14705,668.8414172880979
193,431(3b420),51.512336,-0.14705,39(ae31c),51.509097,-0.146936,360.2467639715176
194,39(ae31c),51.509097,-0.146936,116(44dd1),51.514195,-0.145735,572.9321592800353
195,116(44dd1),51.514195,-0.145735,108(7c283),51.513827,-0.142363,236.90044517262677
196,108(7c283),51.513827,-0.142363,281(7be72),51.512078,-0.141526,202.92188573942673
197,281(7be72),51.512078,-0.141526,131(ff1b8),51.508087,-0.124122,1283.6008539681861
198,131(ff1b8),51.508087,-0.124122,46(93619),51.508409,-0.123461,58.09233095522444
199,46(93619),51.508409,-0.123461,235(63a49),51.510373,-0.120887,281.82533538957665
200,235(63a49),51.510373,-0.120887,98(a0647),51.506998,-0.113994,606.9677865849076
201,98(a0647),51.506998,-0.113994,56(e0a06),51.525009,-0.164973,4056.4208462147526
202,56(e0a06),51.525009,-0.164973,300(f4d9e),51.522669,-0.165413,261.9707695809651
203,300(f4d9e),51.522669,-0.165413,25(ca409),51.515434,-0.175432,1061.9700647368925
204,25(ca409),51.515434,-0.175432,296(99d29),51.50835,-0.170369,862.1132939139954
205,296(99d29),51.50835,-0.170369,568(9302e),51.525009,-0.164973,1889.6513757872756
206,568(9302e),51.525009,-0.164973,565(7e786),51.553632,-0.166129,3183.7363910239324
207,565(7e786),51.553632,-0.166129,260(bf0de),51.546295,-0.179462,1231.0556377441108
208,260(bf0de),51.546295,-0.179462,74(1ff43),51.54276,-0.181132,409.6877522578145
209,74(1ff43),51.54276,-0.181132,482(95134),51.535076,-0.189556,1034.1552411412251
210,482(95134),51.535076,-0.189556,534(ba3d9),51.540267,-0.195551,710.7008670789294
211,534(ba3d9),51.540267,-0.195551,6(67ce6),51.542493,-0.198751,332.02667021892887
212,6(67ce6),51.542493,-0.198751,271(67275),51.548631,-0.200903,698.5495261470681
213,271(67275),51.548631,-0.200903,549(92504),51.549724,-0.22062,1368.7532569176037
214,549(92504),51.549724,-0.22062,48(304bf),51.549418,-0.239714,1320.6959473263187
215,48(304bf),51.549418,-0.239714,275(f47a9),51.558235,-0.245403,1056.3634550653571
216,275(f47a9),51.558235,-0.245403,233(3a16f),51.558988,-0.250049,331.91894651325526
217,233(3a16f),51.558988,-0.250049,144(a47d7),51.570846,-0.295091,3381.0857010036707
218,144(a47d7),51.570846,-0.295091,457(e1cd5),51.555153,-0.316811,2301.9844006030316
219,457(e1cd5),51.555153,-0.316811,166(5ffeb),51.554333,-0.315427,132.1725249731331
220,166(5ffeb),51.554333,-0.315427,415(0db30),51.556456,-0.312969,290.87135074874715
221,415(0db30),51.556456,-0.312969,564(0637b),51.546966,-0.292869,1744.9763148720224
222,564(0637b),51.546966,-0.292869,276(1f724),51.553863,-0.287922,839.7348092775051
223,276(1f724),51.553863,-0.287922,319(33902),51.559548,-0.284376,678.0144713451169
224,319(33902),51.559548,-0.284376,562(f8184),51.563174,-0.275901,711.1881098983672
225,562(f8184),51.563174,-0.275901,96(79045),51.56381,-0.271476,313.9426991399291
226,96(79045),51.56381,-0.271476,266(861e4),51.572221,-0.26804,964.9414758618027
227,266(861e4),51.572221,-0.26804,249(cce32),51.589555,-0.258056,2047.1919738181255
228,249(cce32),51.589555,-0.258056,194(cfec3),51.596899,-0.24128,1417.6849217720203
229,194(cfec3),51.596899,-0.24128,29(ba74e),51.616224,-0.254319,2329.8795606767744
230,29(ba74e),51.616224,-0.254319,347(ba542),51.64643,-0.21435,4346.448669471847
231,347(ba542),51.64643,-0.21435,395(30704),51.651448,-0.178057,2565.4149349611776
232,395(30704),51.651448,-0.178057,146(2b603),51.646539,-0.135165,3009.2099544798684
233,146(2b603),51.646539,-0.135165,386(61e92),51.666585,-0.085508,4086.8419306876253
234,386(61e92),51.666585,-0.085508,102(af637),51.656002,-0.08779,1187.255977241469
235,102(af637),51.656002,-0.08779,267(662e9),51.657767,-0.069253,1293.6914043966199
236,267(662e9),51.657767,-0.069253,68(50ed1),51.679836,-0.048564,2838.6015239587946
